station,valid,lon,lat,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
LGA,1973-05-29T03:00:00Z,-73.8803,40.7794,66.02,62.06,87.05,190,11,NA,29.68,1005.1,7,NA,SCT,BKN,   ,   ,2000,6000,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.02,METAR KLGA 290300Z 19011KT 7SM SCT020 BKN060 19/17 A2968 RMK / RB0158E06 1500LGA5/36 SLP051 T01890167 50003,NA
LGA,1973-05-29T04:00:00Z,-73.8803,40.7794,63.86,60.98,90.35,180,10,NA,29.69,1005.4,10,NA,SCT,OVC,   ,   ,2500,4900,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 290400Z 18010KT 10SM SCT025 OVC049 18/16 A2969 RMK BINOVCLGA5/36 SLP054 T01770161,NA
LGA,1973-05-29T05:00:00Z,-73.8803,40.7794,62.96,60.98,93.25,50,5,NA,29.69,1005.4,7,NA,BKN,OVC,   ,   ,4000,13000,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.96,METAR KLGA 290500Z 05005KT 7SM BKN040 OVC130 17/16 A2969 RMK LGA5/36 SLP054 T01720161,NA
LGA,1973-05-29T06:00:00Z,-73.8803,40.7794,62.96,60.08,90.31,190,3,NA,29.67,1004.7,5,NA,SCT,OVC,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,62.96,METAR KLGA 290600Z 19003KT 5SM DZ SCT/// OVC/// 17/16 A//// RMK SLP047 T01720156,NA
LGA,1973-05-29T07:00:00Z,-73.8803,40.7794,62.96,59.9,89.73,190,6,NA,29.67,1004.7,5,NA,BKN,BKN,OVC,   ,4600,6000,13000,NA,DZ,NA,NA,NA,NA,NA,NA,62.96,METAR KLGA 290700Z 19006KT 5SM DZ BKN046 BKN060 OVC130 17/16 A2967 RMK LGA5/36 SLP047 T01720155,NA
LGA,1973-05-29T08:00:00Z,-73.8803,40.7794,62.96,59,86.9,190,9,NA,29.66,1004.4,6,NA,SCT,SCT,BKN,   ,3700,4600,8000,NA,DZ,NA,NA,NA,NA,NA,NA,62.96,METAR KLGA 290800Z 19009KT 6SM DZ SCT037 SCT046 BKN080 17/15 A2966 RMK LGA5/36 SLP044 T01720150,NA
LGA,1973-05-29T09:00:00Z,-73.8803,40.7794,60.98,57.92,89.65,190,12,NA,29.65,1004.1,5,NA,BKN,BKN,OVC,   ,3000,5000,13000,NA,DZ,NA,NA,NA,NA,NA,NA,60.98,METAR KLGA 290900Z 19012KT 5SM DZ BKN030 BKN050 OVC130 16/14 A2965 RMK LWR V%/ 155/LGA5/36 SLP041 T01610144 56007,NA
LGA,1973-05-29T10:00:00Z,-73.8803,40.7794,61.88,59,90.27,190,9,NA,29.66,1004.4,5,NA,BKN,BKN,OVC,   ,3300,12000,25000,NA,DZ,NA,NA,NA,NA,NA,NA,61.88,METAR KLGA 291000Z 19009KT 5SM DZ BKN033 BKN120 OVC250 17/15 A2966 RMK BINOVCLGA5/36 SLP044 T01660150,NA
LGA,1973-05-29T11:00:00Z,-73.8803,40.7794,63.86,59.9,86.94,190,9,NA,29.68,1005.1,4,NA,SCT,SCT,SCT,   ,2000,12000,25000,NA,DZ,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 291100Z 19009KT 4SM DZ SCT020 SCT120 SCT250 18/16 A2968 RMK VALGA5/36 SLP051 T01770155,NA
LGA,1973-05-29T12:00:00Z,-73.8803,40.7794,69.98,64.94,84.04,220,10,NA,29.7,1005.8,5,NA,SCT,   ,   ,   ,NA,NA,NA,NA,DZ,NA,NA,NA,NA,NA,NA,69.98,METAR KLGA 291200Z 22010KT 5SM DZ SCT/// 21/18 A//// RMK SLP058 70031 T02110183,NA
LGA,1973-05-29T13:00:00Z,-73.8803,40.7794,74.84,64.94,71.31,250,15,NA,29.73,1006.8,8,NA,SCT,SCT,   ,   ,2500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.84,METAR KLGA 291300Z 25015KT 8SM SCT025 SCT250 24/18 A2973 RMK SLP068 T02380183,NA
LGA,1973-05-29T14:00:00Z,-73.8803,40.7794,75.92,59.9,57.59,250,13,NA,29.76,1007.8,10,NA,SCT,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.92,METAR KLGA 291400Z 25013KT 10SM SCT250 24/16 A2976 RMK FEW CU SLP078 T02440155,NA
LGA,1973-05-29T15:00:00Z,-73.8803,40.7794,78.08,57.92,49.94,230,16,NA,29.78,1008.5,10,NA,SCT,BKN,   ,   ,4000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.08,METAR KLGA 291500Z 23016KT 10SM SCT040 BKN250 26/14 A2978 RMK SLP085 8/101 T02560144 51027,NA
LGA,1973-05-29T16:00:00Z,-73.8803,40.7794,77.9,56.84,48.32,270,15,NA,29.77,1008.1,15,NA,SCT,BKN,   ,   ,4500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9,METAR KLGA 291600Z 27015KT 15SM SCT045 BKN250 25/14 A2977 RMK VA SLP081 T02550138,NA
LGA,1973-05-29T17:00:00Z,-73.8803,40.7794,78.98,54.86,43.4,270,18,NA,29.78,1008.5,15,27,SCT,BKN,   ,   ,4500,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.98,METAR KLGA 291700Z 27018G27KT 15SM SCT045 BKN250 26/13 A2978 RMK VA SLP085 T02610127,NA
LGA,1973-05-29T18:00:00Z,-73.8803,40.7794,80.06,55.94,43.56,270,15,NA,29.78,1008.5,15,NA,SCT,SCT,BKN,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.27,METAR KLGA 291800Z 27015KT 15SM SCT/// SCT/// BKN/// 27/13 A//// RMK SLP085 T02670133,NA
LGA,1973-05-29T19:00:00Z,-73.8803,40.7794,79.88,54.86,42.14,270,17,NA,29.78,1008.5,15,NA,SCT,SCT,BKN,   ,5000,12000,25000,NA,NA,NA,NA,NA,NA,NA,NA,79.88,METAR KLGA 291900Z 27017KT 15SM SCT050 SCT120 BKN250 27/13 A2978 RMK VA SLP085 T02660127,NA
LGA,1973-05-29T20:00:00Z,-73.8803,40.7794,79.88,53.96,40.77,250,15,NA,29.77,1008.1,10,NA,SCT,SCT,BKN,   ,5000,12000,25000,NA,NA,NA,NA,NA,NA,NA,NA,79.88,METAR KLGA 292000Z 25015KT 10SM SCT050 SCT120 BKN250 27/12 A2977 RMK VA SLP081 T02660122,NA
LGA,1973-05-29T21:00:00Z,-73.8803,40.7794,80.06,55.04,42.16,270,15,NA,29.77,1008.1,15,NA,SCT,SCT,BKN,   ,5000,12000,25000,NA,NA,NA,NA,NA,NA,NA,NA,80.15,METAR KLGA 292100Z 27015KT 15SM SCT050 SCT120 BKN250 27/13 A2977 RMK / VA SLP081 8/151 T02670128 56003,NA
LGA,1973-05-29T22:00:00Z,-73.8803,40.7794,78.98,53.96,42,260,11,NA,29.78,1008.5,15,NA,SCT,SCT,BKN,   ,5000,12000,25000,NA,NA,NA,NA,NA,NA,NA,NA,78.98,METAR KLGA 292200Z 26011KT 15SM SCT050 SCT120 BKN250 26/12 A2978 RMK VA SLP085 T02610122,NA
LGA,1973-05-29T23:00:00Z,-73.8803,40.7794,77.9,52.88,41.83,270,11,NA,29.81,1009.5,15,NA,SCT,SCT,BKN,   ,5000,12000,25000,NA,NA,NA,NA,NA,NA,NA,NA,77.9,METAR KLGA 292300Z 27011KT 15SM SCT050 SCT120 BKN250 25/12 A2981 RMK VA SLP095 T02550116,NA
LGA,1973-05-30T00:00:00Z,-73.8803,40.7794,77,53.96,44.84,230,10,NA,29.84,1010.5,15,NA,SCT,SCT,BKN,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,METAR KLGA 300000Z 23010KT 15SM SCT/// SCT/// BKN/// 25/12 A//// RMK SLP105 T02500122,NA
LGA,1973-05-30T01:00:00Z,-73.8803,40.7794,74.84,53.96,48.18,260,10,NA,29.86,1011.2,15,NA,SCT,SCT,BKN,   ,5000,12000,25000,NA,NA,NA,NA,NA,NA,NA,NA,74.84,METAR KLGA 300100Z 26010KT 15SM SCT050 SCT120 BKN250 24/12 A2986 RMK VA SLP112 T02380122,NA
LGA,1973-05-30T02:00:00Z,-73.8803,40.7794,73.94,52.88,47.73,260,8,NA,29.87,1011.5,15,NA,SCT,BKN,   ,   ,12000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 300200Z 26008KT 15SM SCT120 BKN250 23/12 A2987 RMK VA SLP115 T02330116,NA
LGA,1973-05-30T03:00:00Z,-73.8803,40.7794,73.04,53.06,49.52,260,7,NA,29.87,1011.5,15,NA,SCT,   ,   ,   ,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.04,METAR KLGA 300300Z 26007KT 15SM SCT120 23/12 A2987 RMK / VA SLP115 8/050 T02280117 51010,NA
LGA,1973-05-30T04:00:00Z,-73.8803,40.7794,68,53.96,60.77,290,7,NA,29.88,1011.9,15,NA,SCT,   ,   ,   ,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,METAR KLGA 300400Z 29007KT 15SM SCT120 20/12 A2988 RMK VA SLP119 T02000122,NA
LGA,1973-05-30T05:00:00Z,-73.8803,40.7794,65.84,53.96,65.48,310,6,NA,29.88,1011.9,15,NA,SCT,BKN,   ,   ,15000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.84,METAR KLGA 300500Z 31006KT 15SM SCT150 BKN250 19/12 A2988 RMK SLP119 T01880122,NA
LGA,1973-05-30T06:00:00Z,-73.8803,40.7794,64.94,53.06,65.37,300,5,NA,29.89,1012.2,15,NA,BKN,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.94,METAR KLGA 300600Z 30005KT 15SM BKN/// 18/12 A//// RMK SLP122 T01830117,NA
LGA,1973-05-30T07:00:00Z,-73.8803,40.7794,63.86,52.88,67.44,290,6,NA,29.9,1012.5,15,NA,SCT,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 300700Z 29006KT 15SM SCT250 18/12 A2990 RMK VA SLP125 T01770116,NA
LGA,1973-05-30T08:00:00Z,-73.8803,40.7794,63.86,51.98,65.25,190,3,NA,29.9,1012.5,15,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 300800Z 19003KT 15SM CLR 18/11 A2990 RMK VA SLP125 T01770111,NA
LGA,1973-05-30T09:00:00Z,-73.8803,40.7794,62.06,53.06,72.33,320,4,NA,29.92,1013.2,10,NA,FEW,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.06,METAR KLGA 300900Z 32004KT 10SM FEW250 17/12 A2992 RMK VA/ SLP132 8/001 T01670117 53010,NA
LGA,1973-05-30T10:00:00Z,-73.8803,40.7794,61.88,52.88,72.31,300,5,NA,29.94,1013.9,15,NA,SCT,BKN,   ,   ,15000,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.88,METAR KLGA 301000Z 30005KT 15SM SCT150 BKN250 17/12 A2994 RMK VA SLP139 T01660116,NA
LGA,1973-05-30T11:00:00Z,-73.8803,40.7794,63.86,53.96,70.17,330,3,NA,29.95,1014.2,10,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 301100Z 33003KT 10SM CLR 18/12 A2995 RMK VA SLP142 T01770122,NA
LGA,1973-05-30T12:00:00Z,-73.8803,40.7794,68,55.04,63.21,300,5,NA,29.96,1014.6,10,NA,SCT,   ,   ,   ,13000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,METAR KLGA 301200Z 30005KT 10SM SCT130 20/13 A//// RMK SLP146 T02000128,NA
LGA,1973-05-30T13:00:00Z,-73.8803,40.7794,70.88,55.94,59.18,300,4,NA,29.97,1014.9,8,NA,SCT,   ,   ,   ,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.88,METAR KLGA 301300Z 30004KT 8SM SCT120 22/13 A2997 RMK SLP149 T02160133,NA
LGA,1973-05-30T14:00:00Z,-73.8803,40.7794,72.86,54.86,53.21,50,5,NA,29.97,1014.9,8,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.86,METAR KLGA 301400Z 05005KT 8SM CLR 23/13 A2997 RMK SLP149 T02270127,NA
LGA,1973-05-30T15:00:00Z,-73.8803,40.7794,75.02,55.04,49.81,80,5,NA,29.97,1014.9,8,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.02,METAR KLGA 301500Z 08005KT 8SM CLR 24/13 A2997 RMK SLP149 T02390128 51003,NA
LGA,1973-05-30T16:00:00Z,-73.8803,40.7794,77,54.86,46.33,70,5,NA,29.96,1014.6,8,NA,BKN,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,METAR KLGA 301600Z 07005KT 8SM BKN050 25/13 A2996 RMK VA SLP146 T02500127,NA
LGA,1973-05-30T17:00:00Z,-73.8803,40.7794,77.9,55.94,46.77,180,10,NA,29.95,1014.2,8,NA,BKN,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77.9,METAR KLGA 301700Z 18010KT 8SM BKN050 25/13 A2995 RMK VA SLP142 T02550133,NA
LGA,1973-05-30T18:00:00Z,-73.8803,40.7794,77,55.94,48.19,170,9,NA,29.94,1013.9,7,NA,BKN,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,METAR KLGA 301800Z 17009KT 7SM BKN/// 25/13 A//// RMK SLP139 T02500133,NA
LGA,1973-05-30T19:00:00Z,-73.8803,40.7794,77,55.94,48.19,150,11,NA,29.93,1013.5,7,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,METAR KLGA 301900Z 15011KT 7SM SCT050 25/13 A2993 RMK VA SLP135 T02500133,NA
LGA,1973-05-30T20:00:00Z,-73.8803,40.7794,77,54.86,46.33,180,10,NA,29.91,1012.9,7,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,METAR KLGA 302000Z 18010KT 7SM SCT050 25/13 A2991 RMK SLP129 T02500127,NA
LGA,1973-05-30T21:00:00Z,-73.8803,40.7794,75.92,53.96,46.47,190,12,NA,29.91,1012.9,9,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.92,METAR KLGA 302100Z 19012KT 9SM SCT050 24/12 A2991 RMK 0 SLP129 8/100 T02440122,NA
LGA,1973-05-30T22:00:00Z,-73.8803,40.7794,73.94,53.96,49.66,190,13,NA,29.91,1012.9,9,NA,SCT,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 302200Z 19013KT 9SM SCT050 23/12 A2991 RMK SLP129 T02330122,NA
LGA,1973-05-30T23:00:00Z,-73.8803,40.7794,70.88,52.88,52.93,180,12,NA,29.92,1013.2,9,NA,SCT,SCT,   ,   ,5000,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.88,METAR KLGA 302300Z 18012KT 9SM SCT050 SCT120 22/12 A2992 RMK SLP132 T02160116,NA
LGA,1973-05-31T00:00:00Z,-73.8803,40.7794,69.98,53.06,54.94,200,10,NA,29.91,1012.9,7,NA,SCT,SCT,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.98,METAR KLGA 310000Z 20010KT 7SM SCT/// SCT/// 21/12 A//// RMK SLP129 T02110117,NA
LGA,1973-05-31T01:00:00Z,-73.8803,40.7794,68,52.88,58.41,150,9,NA,29.9,1012.5,7,NA,SCT,SCT,   ,   ,5000,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,68,METAR KLGA 310100Z 15009KT 7SM SCT050 SCT120 20/12 A2990 RMK VA SLP125 T02000116,NA
LGA,1973-05-31T02:00:00Z,-73.8803,40.7794,65.84,55.94,70.38,NA,NA,NA,29.91,1012.9,7,NA,BKN,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.84,METAR KLGA 310200Z /////KT 7SM BKN050 19/13 A//// RMK -/991 SLP129 T01880133,NA
LGA,1973-05-31T03:00:00Z,-73.8803,40.7794,66.02,57.02,72.72,140,6,NA,29.91,1012.9,7,NA,BKN,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.02,METAR KLGA 310300Z 14006KT 7SM BKN050 19/14 A2991 RMK SLP129 8/500 T01890139 55000,NA
LGA,1973-05-31T04:00:00Z,-73.8803,40.7794,64.94,57.92,77.99,70,6,NA,29.9,1012.5,7,NA,BKN,   ,   ,   ,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.94,METAR KLGA 310400Z 07006KT 7SM BKN044 18/14 A2990 RMK SLP125 T01830144,NA
LGA,1973-05-31T04:31:00Z,-73.8803,40.7794,NA,NA,NA,270,7,NA,29.9,NA,1,NA,SCT,OVC,NA,NA,1700,2400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 310431Z AUTO 27007KT 1SM SCT017 OVC024 A2990 RMK IEM_DS3505,NA
LGA,1973-05-31T04:39:00Z,-73.8803,40.7794,NA,NA,NA,110,6,NA,29.9,NA,5,NA,BKN,OVC,NA,NA,1700,4300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 310439Z AUTO 11006KT 5SM BKN017 OVC043 A2990 RMK IEM_DS3505,NA
LGA,1973-05-31T05:00:00Z,-73.8803,40.7794,63.86,59.9,86.94,20,4,0.23,29.89,1012.2,3,NA,BKN,OVC,   ,   ,2300,4100,NA,NA,TSRA,NA,NA,NA,NA,NA,NA,63.86,METAR KLGA 310500Z 02004KT 3SM TSRA BKN023 OVC041 18/16 A2989 RMK RB09 TNE MVG E LTGICCC RB03 PK WND SLP122 P0023 77/10 T01770155 5207/,NA
LGA,1973-05-31T05:12:00Z,-73.8803,40.7794,NA,NA,NA,10,5,NA,29.88,NA,3,NA,SCT,SCT,OVC,NA,1800,2100,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 310512Z AUTO 01005KT 3SM SCT018 SCT021 OVC038 A2988 RMK IEM_DS3505,NA
LGA,1973-05-31T06:00:00Z,-73.8803,40.7794,63,60.1,90.25,90,6,NA,29.88,NA,4,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,METAR KLGA 310600Z 09006KT 4SM FGDZ SCT/// BKN/// 17/16 A//// RMK SLP119 60020 T01720156,NA
LGA,1973-05-31T07:00:00Z,-73.8803,40.7794,63,59.9,89.61,90,7.04,NA,29.87,NA,3,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,METAR KLGA 310700Z 10007KT 3SM FGDZ SCT020 BKN040 17/16 A2987 RMK SLP115 T01720155,NA
LGA,1973-05-31T08:00:00Z,-73.8803,40.7794,61.9,59,90.2,155,7.04,NA,29.85,NA,4,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9,METAR KLGA 310800Z 15007KT 4SM FGDZ BKN005 BKN040 17/15 A2985 RMK CIG RGD SLP108 T01660150,NA
LGA,1973-05-31T09:00:00Z,-73.8803,40.7794,62.1,59,89.57,225,6,NA,29.86,NA,3,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.1,METAR KLGA 310900Z 22006KT 3SM FGDZ OVC006 17/15 A2986 RMK / SLP112 8/6// T01670150 55005,NA
LGA,1973-05-31T09:27:00Z,-73.8803,40.7794,NA,NA,NA,240,5,NA,29.89,NA,2,NA,OVC,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 310927Z AUTO 24005KT 2SM OVC007 A2989 RMK IEM_DS3505,NA
LGA,1973-05-31T10:00:00Z,-73.8803,40.7794,61.9,59,90.2,155,6,NA,29.87,NA,1,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9,METAR KLGA 311000Z 15006KT 1SM -SHRA FGDZ SCT005 OVC007 17/15 A2987 RMK R22VR60V60& RB25 SLP115 T01660150,NA
LGA,1973-05-31T10:30:00Z,-73.8803,40.7794,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,SCT,BKN,OVC,NA,500,1100,1400,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 311030Z AUTO 1SM SCT005 BKN011 OVC014 RMK IEM_DS3505,NA
LGA,1973-05-31T11:00:00Z,-73.8803,40.7794,61.9,59.9,93.15,250,4,NA,29.88,NA,5.5,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.9,METAR KLGA 311100Z 24004KT 11/2SM FGDZ BKN009 OVC014 17/16 A2988 RMK RE20 VA SLP119 T01660155,NA
LGA,1973-05-31T11:23:00Z,-73.8803,40.7794,NA,NA,NA,0,0,NA,29.88,NA,1.5,NA,SCT,BKN,NA,NA,900,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 311123Z AUTO 00000KT 1 1/2SM POB000 SCT009 BKN030 A2988 RMK IEM_DS3505,NA
LGA,1973-05-31T12:00:00Z,-73.8803,40.7794,64,60.1,87.14,315,4,NA,29.89,NA,5.5,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,METAR KLGA 311200Z 31004KT 11/2SM FGDZ OVC/// SCT/// BKN/// 18/16 A//// RMK SLP122 70020 T01780156,NA
LGA,1973-05-31T13:00:00Z,-73.8803,40.7794,66.9,59.9,78.21,270,9.04,NA,29.89,NA,10.5,NA,   ,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.9,METAR KLGA 311300Z 26009KT 21/2SM FUDZ OVC/// SCT010 19/16 A2989 RMK KH1 SFC VSBY 3 SLP122 T01940155,NA
LGA,1973-05-31T13:18:00Z,-73.8803,40.7794,NA,NA,NA,280,7,NA,29.89,NA,4,NA,SCT,NA,NA,NA,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,KLGA 311318Z AUTO 28007KT 4SM POB000 SCT020 A2989 RMK IEM_DS3505,NA
LGA,1973-05-31T14:00:00Z,-73.8803,40.7794,70.88,55.94,59.18,260,11,NA,29.89,1012.2,7,NA,SCT,   ,   ,   ,3000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.88,METAR KLGA 311400Z 26011KT 7SM SCT030 22/13 A2989 RMK VALGA5/45 SLP122 T02160133,NA
LGA,1973-05-31T15:00:00Z,-73.8803,40.7794,71.96,55.94,57.05,280,9,NA,29.91,1012.9,9,NA,CLR,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.96,METAR KLGA 311500Z 28009KT 9SM CLR 22/13 A2991 RMK FEW CU/ VALGA5/45 5/46 SLP129 8/100 T02220133 53005,NA
LGA,1973-05-31T16:00:00Z,-73.8803,40.7794,73.94,54.86,51.31,290,10,NA,29.9,1012.5,10,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 311600Z 29010KT 10SM SCT045 23/13 A2990 RMK VALGA5/45 5/46 SLP125 T02330127,NA
LGA,1973-05-31T17:00:00Z,-73.8803,40.7794,73.94,53.96,49.66,260,13,NA,29.9,1012.5,15,22,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 311700Z 26013G22KT 15SM SCT045 23/12 A2990 RMK VALGA C5/465/45 SLP125 T02330122,NA
LGA,1973-05-31T18:00:00Z,-73.8803,40.7794,73.94,53.96,49.66,270,14,NA,29.9,1012.5,15,NA,SCT,   ,   ,   ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 311800Z 27014KT 15SM SCT/// 23/12 A//// RMK SLP125 T02330122,NA
LGA,1973-05-31T19:00:00Z,-73.8803,40.7794,74.84,52.88,46.31,270,11,NA,29.89,1012.2,10,NA,BKN,   ,   ,   ,4000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.84,METAR KLGA 311900Z 27011KT 10SM BKN040 24/12 A2989 RMK VALGA5/45 SLP122 T02380116,NA
LGA,1973-05-31T20:00:00Z,-73.8803,40.7794,74.84,50.9,43.05,260,15,NA,29.9,1012.5,10,23,BKN,   ,   ,   ,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.84,METAR KLGA 312000Z 26015G23KT 10SM BKN050 24/11 A2990 RMK TCU NW-NE VA SLP125 T02380105,NA
LGA,1973-05-31T21:00:00Z,-73.8803,40.7794,73.94,53.06,48.04,270,13,NA,29.91,1012.9,10,NA,BKN,BKN,   ,   ,5000,8000,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 312100Z 27013KT 10SM BKN050 BKN080 23/12 A2991 RMK / VA SLP129 8/240 T02330117 53003,NA
LGA,1973-05-31T22:00:00Z,-73.8803,40.7794,73.94,52.88,47.73,270,13,NA,29.91,1012.9,10,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 312200Z 27013KT 10SM SCT045 23/12 A2991 RMK VA SLP129 T02330116,NA
LGA,1973-05-31T23:00:00Z,-73.8803,40.7794,73.94,53.96,49.66,280,12,NA,29.92,1013.2,10,NA,SCT,   ,   ,   ,4500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.94,METAR KLGA 312300Z 28012KT 10SM SCT045 23/12 A2992 RMK VA SLP132 T02330122,NA
LGA,1973-06-01T00:00:00Z,-73.8803,40.7794,71.96,51.98,49.36,260,10,NA,29.94,1013.9,10,NA,SCT,BKN,CLR,CLR,4400,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.96,KLGA 010000Z AUTO 26010KT 10SM SCT044 BKN246 CLR CLR 22/11 A2994 RMK 70024 SLP139 T02220111 53010 IEM_DS3505,NA
LGA,1973-06-01T01:00:00Z,-73.8803,40.7794,69.98,51.98,52.8,270,10,NA,29.95,1014.2,7,NA,SCT,BKN,NA,NA,3900,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,69.98,KLGA 010100Z AUTO 27010KT 7SM SCT039 BKN246 21/11 A2995 RMK SLP142 T02110111 IEM_DS3505,NA
LGA,1973-06-01T03:00:00Z,-73.8803,40.7794,66.92,51.98,58.65,270,10,NA,29.99,1015.6,8,NA,FEW,CLR,CLR,CLR,24600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.92,KLGA 010300Z AUTO 27010KT 8SM FEW246 CLR CLR CLR 19/11 A2999 RMK SLP156 T01940111 52017 IEM_DS3505,NA
LGA,1973-06-01T04:00:00Z,-73.8803,40.7794,65.84,50.9,58.51,250,11,NA,30,1015.9,8,NA,SCT,   ,   ,   ,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.84,METAR KLGA 010400Z 25011KT 8SM SCT250 19/11 A3000 RMK SLP159 T01880105,NA
